"Country","iso3","Region","Income","Year","GDP","Unemployment","Inflation","LifeExp","LaborForce","Continent","COVID","logGDP"
"Guatemala","GTM","Latin America & Caribbean","Upper middle income",2020,4005.83899362197,2.955,3.21444062197349,69.971,56.901,"Americas","Post-2020",8.29575792855158
"Guatemala","GTM","Latin America & Caribbean","Upper middle income",2019,4139.12192015295,2.193,3.69998398008605,71.639,59.169,"Americas","Pre-2020",8.32848051569805
"Guatemala","GTM","Latin America & Caribbean","Upper middle income",2023,4470.70711139938,2.344,6.20657592272128,72.602,60.212,"Americas","Post-2020",8.40552551881699
"Guinea","GIN","Sub-Saharan Africa","Lower middle income",2017,867.907502577607,4.826,8.91435947913094,58.715,54.278,"Africa","Pre-2020",6.76723667837758
"Guinea","GIN","Sub-Saharan Africa","Lower middle income",2018,899.907328045175,4.787,9.82761701259194,59.043,53.579,"Africa","Pre-2020",6.80340239776259
"Guinea","GIN","Sub-Saharan Africa","Lower middle income",2022,987.502501465337,5.267,10.4930409984424,60.432,52.47,"Africa","Post-2020",6.89619117317433
"Guinea","GIN","Sub-Saharan Africa","Lower middle income",2015,747.356966759448,5.224,11.7800825029834,57.899,55.671,"Africa","Pre-2020",6.61788009242531
"Guinea","GIN","Sub-Saharan Africa","Lower middle income",2023,1016.88094800324,5.244,7.80497591927974,60.74,52.297,"Africa","Post-2020",6.92547824332001
"Guinea","GIN","Sub-Saharan Africa","Lower middle income",2021,973.646890096159,5.827,12.5972882566934,59.373,52.613,"Africa","Post-2020",6.88207524139669
"Guinea","GIN","Sub-Saharan Africa","Lower middle income",2016,807.236421043888,5.013,8.17268112275132,58.49,54.975,"Africa","Pre-2020",6.69485461602382
"Guinea","GIN","Sub-Saharan Africa","Lower middle income",2020,945.570903389665,6.018,10.6016203387167,59.35,52.377,"Africa","Post-2020",6.85284587897909
"Guinea","GIN","Sub-Saharan Africa","Lower middle income",2019,926.42221954853,5.018,9.4700103925301,59.379,52.879,"Africa","Pre-2020",6.83240893064008
"Guinea-Bissau","GNB","Sub-Saharan Africa","Low income",2016,663.242608032005,3.123,1.50312055861089,60.619,63.131,"Africa","Pre-2020",6.49864745628595
"Guinea-Bissau","GNB","Sub-Saharan Africa","Low income",2023,766.829225369396,2.65,7.10220928557054,64.085,62.785,"Africa","Post-2020",6.64356734562113
"Guinea-Bissau","GNB","Sub-Saharan Africa","Low income",2015,645.066837207039,3.157,1.47672048910486,60.071,63.222,"Africa","Pre-2020",6.47090296159945
"Guinea-Bissau","GNB","Sub-Saharan Africa","Low income",2018,686.456819839526,3.127,0.38132470279102,61.652,62.901,"Africa","Pre-2020",6.53299902006211
"Guinea-Bissau","GNB","Sub-Saharan Africa","Low income",2017,677.466131311367,3.066,1.69111461822294,61.148,63.024,"Africa","Pre-2020",6.51983456102294
"Guinea-Bissau","GNB","Sub-Saharan Africa","Low income",2020,706.600783420096,2.89,1.14000939393216,61.343,62.174,"Africa","Post-2020",6.56188006943609
"Guinea-Bissau","GNB","Sub-Saharan Africa","Low income",2019,707.896202374227,2.413,0.246600268147865,62.161,62.77,"Africa","Pre-2020",6.56370911577825
"Guinea-Bissau","GNB","Sub-Saharan Africa","Low income",2022,750.731145294061,2.666,9.39075933985203,63.605,62.733,"Africa","Post-2020",6.62237874046872
"Guinea-Bissau","GNB","Sub-Saharan Africa","Low income",2021,727.143395595501,3.031,2.24248879577664,61.653,62.539,"Africa","Post-2020",6.5904980007721
"Guyana","GUY","Latin America & Caribbean","High income",2022,17365.3336428642,12.013,6.11505550109937,69.888,50.214,"Americas","Post-2020",9.76228876285479
"Guyana","GUY","Latin America & Caribbean","High income",2021,10711.9973374148,14.557,5.03285574626701,64.323,50.816,"Americas","Post-2020",9.27921298772475
"Guyana","GUY","Latin America & Caribbean","High income",2018,6080.90612132746,13.627,1.28284288443521,68.829,54.903,"Americas","Pre-2020",8.7130734326245
"Guyana","GUY","Latin America & Caribbean","High income",2019,6278.63054079553,13.172,2.08723089162013,69.067,51.293,"Americas","Pre-2020",8.74506642664811
"Guyana","GUY","Latin America & Caribbean","High income",2023,23101.3538282741,12.025,2.82110335099639,70.18,49.834,"Americas","Post-2020",10.0476897886466
"Guyana","GUY","Latin America & Caribbean","High income",2017,5997.18271426826,13.462,1.90465615515585,68.543,54.773,"Americas","Pre-2020",8.6992118213772
"Guyana","GUY","Latin America & Caribbean","High income",2020,9010.61000469878,15.334,0.993337022838761,67.751,50.677,"Americas","Post-2020",9.10626902550464
"Guyana","GUY","Latin America & Caribbean","High income",2015,5640.41560569466,13.004,-1.00173432776374,67.719,55.069,"Americas","Pre-2020",8.63789030691589
"Guyana","GUY","Latin America & Caribbean","High income",2016,5818.61682204646,13.257,0.836008061506277,68.069,54.909,"Americas","Pre-2020",8.66898970042171
"Haiti","HTI","Latin America & Caribbean","Lower middle income",2018,1437.35251928349,13.878,12.4814111170435,64.077,65.971,"Americas","Pre-2020",7.27125365377563
"Haiti","HTI","Latin America & Caribbean","Lower middle income",2017,1432.67228609541,13.881,10.6800887242584,63.832,65.959,"Americas","Pre-2020",7.26799446372809
"Haiti","HTI","Latin America & Caribbean","Lower middle income",2015,1411.12684746796,13.724,6.73184069659001,63.224,65.899,"Americas","Pre-2020",7.25285224933549
"Haiti","HTI","Latin America & Caribbean","Lower middle income",2020,1331.69778506932,15.546,22.7963113642528,63.773,65.221,"Americas","Post-2020",7.19496057659685
"Haiti","HTI","Latin America & Caribbean","Lower middle income",2016,1416.74881879698,13.852,11.5029073942666,63.325,65.915,"Americas","Pre-2020",7.25682555374054
"Haiti","HTI","Latin America & Caribbean","Lower middle income",2019,1394.42114071112,14.057,18.7037825672506,64.328,65.847,"Americas","Pre-2020",7.24095154167783
"Haiti","HTI","Latin America & Caribbean","Lower middle income",2023,1219.11871645847,14.556,36.8135162780853,64.936,65.299,"Americas","Post-2020",7.10670344156565
"Haiti","HTI","Latin America & Caribbean","Lower middle income",2021,1292.71954963551,15.28,16.8415240198785,62.613,65.535,"Americas","Post-2020",7.16527672022308
"Haiti","HTI","Latin America & Caribbean","Lower middle income",2022,1256.72143592448,14.635,33.98393194707,63.948,65.422,"Americas","Post-2020",7.13705697865795
"Honduras","HND","Latin America & Caribbean","Lower middle income",2015,2271.20265980349,6.147,3.15783117980925,71.323,64.092,"Americas","Pre-2020",7.72850497472023
"Honduras","HND","Latin America & Caribbean","Lower middle income",2023,2527.27366333188,6.07,6.66325180347458,72.884,57.363,"Americas","Post-2020",7.83529200230809
"Honduras","HND","Latin America & Caribbean","Lower middle income",2022,2482.22384904714,8.774,9.08963911525025,72.715,63.915,"Americas","Post-2020",7.81731293410158
"Honduras","HND","Latin America & Caribbean","Lower middle income",2018,2430.13503657762,5.648,4.34734937777525,72.001,66.746,"Americas","Pre-2020",7.79611352052232
"Honduras","HND","Latin America & Caribbean","Lower middle income",2016,2315.72983058198,6.727,2.72461223295284,71.615,63.323,"Americas","Pre-2020",7.74791191451846
"Honduras","HND","Latin America & Caribbean","Lower middle income",2020,2189.43168668222,10.982,3.46841177951179,70.864,60.286,"Americas","Post-2020",7.691853920592
"Honduras","HND","Latin America & Caribbean","Lower middle income",2021,2423.76634916911,8.506,4.48087963413447,69.492,62.616,"Americas","Post-2020",7.79349044787144
"Honduras","HND","Latin America & Caribbean","Lower middle income",2019,2447.61649282181,5.698,4.36587159819271,72.124,64.592,"Americas","Pre-2020",7.80327844723006
"Honduras","HND","Latin America & Caribbean","Lower middle income",2017,2383.37398439714,5.528,3.93436084442048,71.805,64.359,"Americas","Pre-2020",7.77669188853182
"Hong Kong SAR, China","HKG","East Asia & Pacific","High income",2017,44380.8145772171,3.124,1.49387243939528,84.6956097560976,60.466,"Asia","Pre-2020",10.7005850829247
"Hong Kong SAR, China","HKG","East Asia & Pacific","High income",2016,43087.5489578666,3.392,2.40930743862221,84.2114634146342,60.397,"Asia","Pre-2020",10.6710125553589
"Hong Kong SAR, China","HKG","East Asia & Pacific","High income",2018,45280.5051888948,2.805,2.40613432046534,84.869756097561,60.647,"Asia","Pre-2020",10.7206539541288
"Hong Kong SAR, China","HKG","East Asia & Pacific","High income",2021,44530.9483473055,5.174,1.56875834445923,85.5326829268293,58.744,"Asia","Post-2020",10.7039621509473
"Hong Kong SAR, China","HKG","East Asia & Pacific","High income",2022,43281.7214533226,4.318,1.88136707196852,83.6609756097561,57.851,"Asia","Post-2020",10.6755087917034
"Hong Kong SAR, China","HKG","East Asia & Pacific","High income",2020,41451.3262581172,5.808,0.25096202108081,85.4963414634146,58.975,"Asia","Post-2020",10.632299281018
"Hong Kong SAR, China","HKG","East Asia & Pacific","High income",2023,43546.7126755046,2.949,2.09660511249086,85.2473170731707,57.395,"Asia","Post-2020",10.6816124590989
"Hong Kong SAR, China","HKG","East Asia & Pacific","High income",2019,44195.2969768982,2.917,2.88320853773994,85.1558536585366,59.995,"Asia","Pre-2020",10.6963962857529
"Hong Kong SAR, China","HKG","East Asia & Pacific","High income",2015,42432.1619740441,3.314,2.99084819322579,84.2526829268293,60.465,"Asia","Pre-2020",10.6556854575513
"Hungary","HUN","Europe & Central Asia","High income",2021,15787.9535427563,4.045,5.1109653438286,74.0658536585366,59.215,"Europe","Post-2020",9.66706583163719
"Hungary","HUN","Europe & Central Asia","High income",2020,14664.2971195385,4.25,3.3267438576673,75.419512195122,58.498,"Europe","Post-2020",9.59323924165899
"Hungary","HUN","Europe & Central Asia","High income",2018,14533.7783144312,3.708,2.8502479259464,76.0658536585366,58.338,"Europe","Pre-2020",9.58429956103155
"Hungary","HUN","Europe & Central Asia","High income",2016,13145.6559885563,5.115,0.39476930668638,76.0634146341464,57.28,"Europe","Pre-2020",9.48392270781864
"Hungary","HUN","Europe & Central Asia","High income",2019,15290.8085466331,3.419,3.33858635382014,76.3195121951219,58.505,"Europe","Pre-2020",9.63507257489965
"Hungary","HUN","Europe & Central Asia","High income",2017,13734.2442804335,4.156,2.3482428115016,75.8170731707317,57.814,"Europe","Pre-2020",9.52772038362302
"Hungary","HUN","Europe & Central Asia","High income",2023,16389.3914509189,4.107,17.1249659678737,76.7707317073171,60.554,"Europe","Post-2020",9.70445055497426
"Hungary","HUN","Europe & Central Asia","High income",2022,16506.4721041768,3.609,14.6081439492433,75.8682926829268,59.922,"Europe","Post-2020",9.71156841217948
"Hungary","HUN","Europe & Central Asia","High income",2015,12782.9412577973,6.813,-0.0616446800641597,75.5682926829269,56.203,"Europe","Pre-2020",9.45594507301719
"Iceland","ISL","Europe & Central Asia","High income",2016,55513.6423111384,2.978,1.69692761997744,82.2048780487805,77.303,"Europe","Pre-2020",10.9244020903646
"Iceland","ISL","Europe & Central Asia","High income",2015,52951.6815110898,3.979,1.63305558181334,82.4682926829268,76.556,"Europe","Pre-2020",10.8771539920719
"Iceland","ISL","Europe & Central Asia","High income",2022,57804.7610694483,3.789,8.30875511558923,82.119512195122,74.468,"Europe","Post-2020",10.9648437221753
"Iceland","ISL","Europe & Central Asia","High income",2018,57697.8044156909,2.704,2.68291768267385,82.8609756097561,75.863,"Europe","Pre-2020",10.9629917315829
"Iceland","ISL","Europe & Central Asia","High income",2019,57493.4195273629,3.507,3.01397179156058,83.1634146341463,75.577,"Europe","Pre-2020",10.9594431703776
"Iceland","ISL","Europe & Central Asia","High income",2023,59307.182202664,3.518,8.73630299937292,82.6073170731707,74.748,"Europe","Post-2020",10.9905025552763
"Iceland","ISL","Europe & Central Asia","High income",2017,56501.4576670531,2.742,1.76041559180602,82.6609756097561,76.777,"Europe","Pre-2020",10.9420394147204
"Iceland","ISL","Europe & Central Asia","High income",2020,52641.7234922236,5.478,2.8479240151866,83.0634146341463,73.512,"Europe","Post-2020",10.871283302735
"Iceland","ISL","Europe & Central Asia","High income",2021,54392.3831477619,6.029,4.44423970189744,83.1658536585366,73.413,"Europe","Post-2020",10.9039977921329
"India","IND","South Asia","Lower middle income",2017,1788.69770318446,7.618,3.328173374613,70.068,52.681,"Asia","Pre-2020",7.48980200367028
"India","IND","South Asia","Lower middle income",2015,1583.99815907985,7.631,4.9069734412726,69.326,53.044,"Asia","Pre-2020",7.36833852484689
"India","IND","South Asia","Lower middle income",2023,2270.9051808027,4.172,5.64914318907929,72.003,54.649,"Asia","Post-2020",7.72837404516853
"India","IND","South Asia","Lower middle income",2020,1806.50110583878,7.859,6.62343677628536,70.156,51.547,"Asia","Post-2020",7.49970056583842
"India","IND","South Asia","Lower middle income",2018,1883.35772705062,7.652,3.93882646691633,70.415,52.487,"Asia","Pre-2020",7.54134231346591
"India","IND","South Asia","Lower middle income",2022,2098.2112447615,4.822,6.69903414079849,71.698,53.563,"Asia","Post-2020",7.6493169554244
"India","IND","South Asia","Lower middle income",2021,1965.30943437506,6.38,5.13140747176368,67.282,52.522,"Asia","Post-2020",7.58391368118841
"India","IND","South Asia","Lower middle income",2016,1694.46534973825,7.601,4.94821634062135,69.709,52.864,"Asia","Pre-2020",7.43571252475306
"India","IND","South Asia","Lower middle income",2019,1936.03067741067,6.51,3.72950573539127,70.746,52.285,"Asia","Pre-2020",7.56891150087098
"Indonesia","IDN","East Asia & Pacific","Upper middle income",2017,3553.51999262321,3.783,3.80879857691949,69.953,66.694,"Asia","Pre-2020",8.1759753099488
"Indonesia","IDN","East Asia & Pacific","Upper middle income",2016,3416.81005170972,4.301,3.52580452815451,69.733,66.314,"Asia","Pre-2020",8.13675528919676
"Indonesia","IDN","East Asia & Pacific","Upper middle income",2015,3288.22269725538,4.514,6.36312061196643,69.52,66.579,"Asia","Pre-2020",8.09840655361269
"Indonesia","IDN","East Asia & Pacific","Upper middle income",2021,3850.68877253903,3.827,1.56007882983335,67.452,65.868,"Asia","Post-2020",8.25626697332438
"Indonesia","IDN","East Asia & Pacific","Upper middle income",2018,3701.32155461912,4.387,3.19834755924998,70.08,67.652,"Asia","Pre-2020",8.21671534906398
"Indonesia","IDN","East Asia & Pacific","Upper middle income",2019,3850.90321738979,3.59,3.03058460941658,70.349,68.238,"Asia","Pre-2020",8.25632264731416
"Indonesia","IDN","East Asia & Pacific","Upper middle income",2020,3739.44906563161,4.255,1.91983527270797,68.817,67.401,"Asia","Post-2020",8.22696095422512
"Indonesia","IDN","East Asia & Pacific","Upper middle income",2022,4024.91225288391,3.462,4.20946463714783,70.925,67.018,"Asia","Post-2020",8.30050681085142
"Indonesia","IDN","East Asia & Pacific","Upper middle income",2023,4192.65167890692,3.308,3.6693865485976,71.146,66.966,"Asia","Post-2020",8.34132715577319
"Iran, Islamic Rep.","IRN","Middle East & North Africa","Upper middle income",2020,5127.95975696418,9.687,30.5941390387295,74.141,41.359,"Asia","Post-2020",8.54265814118266
"Iran, Islamic Rep.","IRN","Middle East & North Africa","Upper middle income",2019,5000.98599002449,10.74,39.9073455697784,76.855,44.027,"Asia","Pre-2020",8.51759031055889
"Iran, Islamic Rep.","IRN","Middle East & North Africa","Upper middle income",2023,5667.52646126961,9.041,44.5791857572797,77.654,40.543,"Asia","Post-2020",8.6426844795723
"Iran, Islamic Rep.","IRN","Middle East & North Africa","Upper middle income",2021,5325.54680453553,9.282,43.3890162681515,73.752,41.043,"Asia","Post-2020",8.58045842812154
"Iran, Islamic Rep.","IRN","Middle East & North Africa","Upper middle income",2016,5312.61724954192,12.618,7.24542548952977,76.155,43.165,"Asia","Pre-2020",8.57802809691763
"Iran, Islamic Rep.","IRN","Middle East & North Africa","Upper middle income",2022,5460.69457075433,9.085,43.4884641742178,76.799,40.726,"Asia","Post-2020",8.60551438153097
"Iran, Islamic Rep.","IRN","Middle East & North Africa","Upper middle income",2015,4952.73355532178,11.166,12.4846815611533,75.907,41.941,"Asia","Pre-2020",8.5078968248568
"Iran, Islamic Rep.","IRN","Middle East & North Africa","Upper middle income",2017,5381.18709991831,12.232,8.04492437660281,76.396,44.235,"Asia","Pre-2020",8.59085009469566
"Iran, Islamic Rep.","IRN","Middle East & North Africa","Upper middle income",2018,5215.34606957702,12.195,18.0141183371874,76.621,44.39,"Asia","Pre-2020",8.55955244910056
"Iraq","IRQ","Middle East & North Africa","Upper middle income",2015,4440.14189252367,10.842,2.10977543120358,69.977,43.04,"Asia","Pre-2020",8.39866680536122
"Iraq","IRQ","Middle East & North Africa","Upper middle income",2023,4337.08705324182,15.447,4.35835351089588,72.324,41.21,"Asia","Post-2020",8.37518875878386
"Iraq","IRQ","Middle East & North Africa","Upper middle income",2021,4182.5006404573,16.173,6.0418648905804,70.704,39.663,"Asia","Post-2020",8.33890364882691
"Iraq","IRQ","Middle East & North Africa","Upper middle income",2016,4932.9272911439,10.82,0.556521397155535,68.683,43.15,"Asia","Pre-2020",8.50389056069047
"Iraq","IRQ","Middle East & North Africa","Upper middle income",2017,4736.32710809857,13.02,0.184058898847663,69.788,41.89,"Asia","Pre-2020",8.46322835439199
"Iraq","IRQ","Middle East & North Africa","Upper middle income",2020,4213.99843766061,15.778,0.574162679425837,69.651,39.704,"Asia","Post-2020",8.34640449977411
